Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,5,5,0.00029,0.00143,99139,142,495340,6649092,67.07,67.25
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,10,5,0.00037,0.00187,98997,185,494522,6153752,62.16,62.3
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,15,5,0.00095,0.00473,98812,467,492892,5659229,57.27,57.42
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,20,5,0.00122,0.00609,98345,599,490228,5166337,52.53,52.68
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,25,5,0.00141,0.00703,97746,687,487012,4676109,47.84,47.98
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,30,5,0.00201,0.00998,97059,969,482872,4189097,43.16,43.31
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,35,5,0.00257,0.01278,96090,1228,477380,3706224,38.57,38.72
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,40,5,0.00343,0.017,94862,1613,470278,3228844,34.04,34.19
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,45,5,0.00505,0.02493,93249,2325,460432,2758567,29.58,29.74
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,50,5,0.00783,0.03839,90924,3491,445892,2298134,25.28,25.43
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,55,5,0.01188,0.0577,87433,5045,424552,1852242,21.18,21.35
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,60,5,0.0192,0.09162,82388,7548,393070,1427689,17.33,17.5
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,65,5,0.03102,0.14393,74840,10772,347270,1034619,13.82,14.01
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,70,5,0.04922,0.21913,64068,14039,285242,687349,10.73,10.95
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,75,5,0.0724,0.30652,50029,15335,211808,402107,8.04,8.32
MYS,0,0,0,0,1,1488.07,2007,2007,4,1,80,99,0.18231,1,34694,34694,190299,190299,5.49,5.89
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,0,1,0.00559,0.00556,100000,556,99481,7593691,75.94,76.15
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,1,4,0.00038,0.00151,99444,150,397403,7494210,75.36,75.58
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,5,5,0.00022,0.00111,99294,110,496195,7096807,71.47,71.69
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,10,5,0.00024,0.00119,99184,118,495625,6600612,66.55,66.77
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,15,5,0.00035,0.00175,99066,173,494898,6104987,61.63,61.84
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,20,5,4e-04,0.00202,98893,200,493965,5610090,56.73,56.95
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,25,5,0.00052,0.00258,98693,255,492828,5116125,51.84,52.06
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,30,5,0.00072,0.0036,98438,354,491305,4623297,46.97,47.18
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,35,5,0.00104,0.0052,98084,510,489145,4131992,42.13,42.35
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,40,5,0.00168,0.00837,97574,817,485828,3642847,37.33,37.55
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,45,5,0.00281,0.01394,96757,1349,480412,3157020,32.63,32.85
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,50,5,0.00458,0.02262,95408,2158,471645,2676607,28.05,28.27
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,55,5,0.00731,0.03589,93250,3347,457882,2204962,23.65,23.87
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,60,5,0.01204,0.05844,89903,5254,436380,1747080,19.43,19.66
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,65,5,0.02098,0.09969,84649,8439,402148,1310700,15.48,15.73
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,70,5,0.03686,0.16873,76210,12859,348902,908552,11.92,12.19
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,75,5,0.06197,0.26828,63351,16996,274265,559650,8.83,9.16
MYS,0,0,0,0,1,1488.07,2007,2007,4,2,80,99,0.16243,1,46355,46355,285385,285385,6.16,6.6
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,0,1,0.00525,0.00522,100000,522,99512,7146485,71.46,71.57
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,1,4,0.00035,0.00141,99478,140,397581,7046973,70.84,70.94
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,5,5,0.00025,0.00126,99338,125,496378,6649391,66.94,67.04
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,10,5,0.00035,0.00174,99213,173,495632,6153014,62.02,62.12
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,15,5,0.00103,0.00512,99040,507,493932,5657381,57.12,57.23
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,20,5,0.00136,0.00678,98533,668,490995,5163449,52.4,52.51
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,25,5,0.00147,0.00731,97865,715,487538,4672454,47.74,47.85
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,30,5,0.00203,0.01009,97150,980,483300,4184916,43.08,43.18
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,35,5,0.00258,0.0128,96170,1231,477772,3701616,38.49,38.6
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,40,5,0.00333,0.01654,94939,1570,470770,3223844,33.96,34.07
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,45,5,0.00509,0.02512,93369,2345,460982,2753074,29.49,29.6
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,50,5,0.00756,0.03712,91024,3379,446672,2292091,25.18,25.3
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,55,5,0.01145,0.05566,87645,4878,426030,1845419,21.06,21.18
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,60,5,0.01935,0.09227,82767,7637,394742,1419389,17.15,17.28
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,65,5,0.03053,0.14183,75130,10656,349010,1024646,13.64,13.78
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,70,5,0.05112,0.22662,64474,14611,285842,675636,10.48,10.64
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,75,5,0.08022,0.3341,49863,16659,207668,389794,7.82,8.03
MYS,0,0,0,0,1,1525.01,2008,2008,4,1,80,99,0.18231,1,33204,33204,182126,182126,5.49,5.8
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,0,1,0.0043,0.00428,100000,428,99599,7618683,76.19,76.4
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,1,4,3e-04,0.00122,99572,121,397988,7519084,75.51,75.72
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,5,5,0.00018,0.00092,99451,91,497028,7121096,71.6,71.81
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,10,5,0.00022,0.00111,99360,110,496525,6624069,66.67,66.88
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,15,5,0.00037,0.00184,99250,183,495792,6127544,61.74,61.95
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,20,5,0.00044,0.00222,99067,220,494785,5631751,56.85,57.06
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,25,5,0.00053,0.00265,98847,262,493580,5136966,51.97,52.18
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,30,5,0.00069,0.00346,98585,341,492072,4643386,47.1,47.31
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,35,5,0.00102,0.0051,98244,501,489968,4151314,42.26,42.47
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,40,5,0.00158,0.00785,97743,767,486798,3661346,37.46,37.67
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,45,5,0.00266,0.01321,96976,1281,481678,3174549,32.74,32.95
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,50,5,0.00432,0.02136,95695,2044,473365,2692871,28.14,28.36
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,55,5,0.00699,0.03433,93651,3215,460218,2219506,23.7,23.92
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,60,5,0.01196,0.05809,90436,5253,439048,1759289,19.45,19.69
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,65,5,0.01978,0.09424,85183,8028,405845,1320241,15.5,15.75
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,70,5,0.03617,0.16585,77155,12796,353785,914396,11.85,12.12
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,75,5,0.0658,0.28254,64359,18184,276335,560611,8.71,9.04
MYS,0,0,0,0,1,1525.01,2008,2008,4,2,80,99,0.16243,1,46175,46175,284276,284276,6.16,6.61
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,0,1,0.00538,0.00535,100000,535,99500,7151189,71.51,71.63
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,1,4,0.00034,0.00136,99465,135,397541,7051689,70.9,71.01
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,5,5,0.00024,0.00118,99330,117,496358,6654148,66.99,67.11
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,10,5,0.00036,0.00178,99213,177,495622,6157791,62.07,62.18
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,15,5,0.00108,0.00536,99036,531,493852,5662168,57.17,57.29
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,20,5,0.00135,0.00675,98505,665,490862,5168316,52.47,52.59
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,25,5,0.00146,0.00728,97840,712,487420,4677453,47.81,47.93
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,30,5,0.002,0.00997,97128,968,483220,4190033,43.14,43.26
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,35,5,0.00259,0.01285,96160,1236,477710,3706813,38.55,38.67
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,40,5,0.00331,0.01641,94924,1558,470725,3229103,34.02,34.14
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,45,5,0.00512,0.02528,93366,2360,460930,2758378,29.54,29.67
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,50,5,0.00757,0.03715,91006,3381,446578,2297448,25.25,25.37
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,55,5,0.01149,0.05584,87625,4893,425892,1850871,21.12,21.26
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,60,5,0.01919,0.09154,82732,7573,394728,1424978,17.22,17.36
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,65,5,0.02999,0.1395,75159,10485,349582,1030251,13.71,13.86
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,70,5,0.05116,0.2268,64674,14668,286700,680668,10.52,10.7
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,75,5,0.07802,0.32644,50006,16324,209220,393968,7.88,8.11
MYS,0,0,0,0,1,1525.06,2009,2009,4,1,80,99,0.18231,1,33682,33682,184748,184748,5.49,5.83
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,0,1,0.0043,0.00428,100000,428,99599,7627624,76.28,76.51
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,1,4,3e-04,0.00121,99572,120,397990,7528025,75.6,75.83
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,5,5,0.00018,0.00088,99452,88,497040,7130035,71.69,71.92
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,10,5,0.00022,0.0011,99364,109,496548,6632995,66.75,66.99
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,15,5,0.00036,0.00181,99255,180,495825,6136448,61.83,62.06
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,20,5,0.00045,0.00227,99075,225,494812,5640623,56.93,57.16
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,25,5,0.00055,0.00275,98850,272,493570,5145810,52.06,52.29
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,30,5,7e-04,0.00348,98578,343,492032,4652240,47.19,47.43
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,35,5,0.001,0.00498,98235,489,489952,4160208,42.35,42.58
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,40,5,0.00157,0.00782,97746,764,486820,3670255,37.55,37.78
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,45,5,0.00264,0.0131,96982,1270,481735,3183435,32.83,33.06
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,50,5,0.00437,0.02162,95712,2069,473388,2701700,28.23,28.47
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,55,5,0.00679,0.03336,93643,3124,460405,2228313,23.8,24.04
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,60,5,0.01177,0.05717,90519,5175,439658,1767908,19.53,19.78
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,65,5,0.01934,0.09223,85344,7871,407042,1328250,15.56,15.83
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,70,5,0.03641,0.16686,77473,12927,355048,921208,11.89,12.19
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,75,5,0.06391,0.27552,64546,17784,278270,566160,8.77,9.13
MYS,0,0,0,0,1,1525.06,2009,2009,4,2,80,99,0.16243,1,46762,46762,287890,287890,6.16,6.65
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,0,1,0.00526,0.00523,100000,523,99511,7175053,71.75,71.89
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,1,4,0.00032,0.00129,99477,128,397606,7075541,71.13,71.27
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,5,5,0.00022,0.00108,99349,107,496478,6677936,67.22,67.36
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,10,5,0.00036,0.00179,99242,178,495765,6181458,62.29,62.43
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,15,5,0.00113,0.00561,99064,556,493930,5685693,57.39,57.54
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,20,5,0.00134,0.00666,98508,656,490900,5191763,52.7,52.85
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,25,5,0.00141,0.00702,97852,687,487542,4700863,48.04,48.19
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,30,5,0.00193,0.00959,97165,932,483495,4213321,43.36,43.51
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,35,5,0.00249,0.0124,96233,1193,478182,3729826,38.76,38.91
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,40,5,0.00321,0.01594,95040,1515,471412,3251643,34.21,34.36
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,45,5,0.00505,0.02491,93525,2330,461800,2780231,29.73,29.88
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,50,5,0.00766,0.03757,91195,3426,447410,2318431,25.42,25.58
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,55,5,0.0112,0.05446,87769,4780,426895,1871021,21.32,21.48
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,60,5,0.01884,0.08996,82989,7466,396280,1444126,17.4,17.57
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,65,5,0.02809,0.13124,75523,9912,352835,1047846,13.87,14.06
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,70,5,0.05124,0.22711,65611,14901,290802,695011,10.59,10.81
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,75,5,0.07473,0.31485,50710,15966,213635,404208,7.97,8.25
MYS,0,0,0,0,1,1525.11,2010,2010,4,1,80,99,0.18231,1,34744,34744,190573,190573,5.49,5.9
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,0,1,0.00417,0.00415,100000,415,99611,7664451,76.64,76.95
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,1,4,0.00028,0.00113,99585,113,398059,7564840,75.96,76.27
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,5,5,0.00016,0.00081,99472,81,497158,7166781,72.05,72.36
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,10,5,0.00022,0.0011,99391,109,496682,6669623,67.1,67.42
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,15,5,0.00034,0.00169,99282,168,495990,6172941,62.18,62.49
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,20,5,0.00044,0.00221,99114,219,495022,5676951,57.28,57.59
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,25,5,0.00056,0.00278,98895,275,493788,5181928,52.4,52.71
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,30,5,7e-04,0.00349,98620,344,492240,4688141,47.54,47.85
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,35,5,0.00095,0.00472,98276,464,490220,4195901,42.7,43.01
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,40,5,0.00156,0.00775,97812,758,487165,3705681,37.89,38.2
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,45,5,0.00259,0.01286,97054,1248,482150,3218516,33.16,33.48
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,50,5,0.00436,0.02159,95806,2068,473860,2736366,28.56,28.88
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,55,5,0.00651,0.03203,93738,3002,461185,2262506,24.14,24.47
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,60,5,0.01134,0.05514,90736,5003,441172,1801321,19.85,20.19
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,65,5,0.018,0.08614,85733,7385,410202,1360148,15.86,16.23
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,70,5,0.03428,0.15789,78348,12370,360815,949946,12.12,12.52
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,75,5,0.05906,0.2573,65978,16976,287450,589131,8.93,9.4
MYS,0,0,0,0,1,1525.11,2010,2010,4,2,80,99,0.16243,1,49002,49002,301681,301681,6.16,6.79
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,0,1,0.00724,0.00719,100000,719,99332,7191694,71.92,72.12
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,1,4,0.00041,0.00162,99281,161,396743,7092361,71.44,71.64
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,5,5,0.00026,0.00129,99120,128,495280,6695619,67.55,67.75
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,10,5,0.00037,0.00185,98992,183,494502,6200339,62.63,62.84
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,15,5,0.00107,0.00531,98809,525,492732,5705836,57.75,57.95
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,20,5,0.00112,0.00557,98284,547,490052,5213104,53.04,53.24
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,25,5,0.00112,0.00559,97737,546,487320,4723051,48.32,48.52
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,30,5,0.00169,0.00843,97191,819,483908,4235731,43.58,43.78
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,35,5,0.00239,0.01186,96372,1143,479002,3751824,38.93,39.13
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,40,5,0.00334,0.01655,95229,1576,472205,3272821,34.37,34.57
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,45,5,0.00498,0.02457,93653,2301,462512,2800616,29.9,30.11
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,50,5,0.00796,0.03901,91352,3564,447850,2338104,25.59,25.8
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,55,5,0.01212,0.0588,87788,5162,426035,1890254,21.53,21.75
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,60,5,0.01817,0.08692,82626,7182,395175,1464219,17.72,17.95
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,65,5,0.02885,0.13455,75444,10151,351842,1069044,14.17,14.42
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,70,5,0.04516,0.20289,65293,13247,293348,717201,10.98,11.27
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,75,5,0.06871,0.2932,52046,15260,222080,423854,8.14,8.51
MYS,0,0,0,0,1,1489.01,2011,2011,4,1,80,99,0.18231,1,36786,36786,201774,201774,5.49,6
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,0,1,0.00586,0.00583,100000,583,99456,7645400,76.45,76.77
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,1,4,0.00036,0.00145,99417,144,397310,7545944,75.9,76.22
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,5,5,2e-04,0.001,99273,99,496118,7148633,72.01,72.33
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,10,5,0.00022,0.00112,99174,111,495592,6652516,67.08,67.4
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,15,5,0.00032,0.00157,99063,156,494925,6156923,62.15,62.47
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,20,5,0.00039,0.00194,98907,192,494055,5661998,57.25,57.56
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,25,5,0.00048,0.0024,98715,237,492982,5167943,52.35,52.67
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,30,5,0.00069,0.00345,98478,340,491540,4674961,47.47,47.79
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,35,5,0.00101,0.00503,98138,494,489455,4183421,42.63,42.95
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,40,5,0.00159,0.0079,97644,771,486292,3693966,37.83,38.15
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,45,5,0.00271,0.01348,96873,1306,481100,3207673,33.11,33.44
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,50,5,0.00448,0.02215,95567,2117,472542,2726573,28.53,28.86
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,55,5,0.00716,0.03518,93450,3288,459030,2254031,24.12,24.46
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,60,5,0.01113,0.05416,90162,4883,438602,1795001,19.91,20.26
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,65,5,0.01839,0.08792,85279,7498,407650,1356398,15.91,16.27
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,70,5,0.0325,0.15027,77781,11688,359685,948748,12.2,12.6
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,75,5,0.05956,0.25921,66093,17132,287635,589063,8.91,9.39
MYS,0,0,0,0,1,1489.01,2011,2011,4,2,80,99,0.16243,1,48961,48961,301428,301428,6.16,6.8
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,0,1,0.00686,0.00682,100000,682,99366,7230359,72.3,72.29
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,1,4,0.00039,0.00157,99318,156,396903,7130993,71.8,71.78
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,5,5,0.00025,0.00127,99162,126,495495,6734091,67.91,67.89
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,10,5,0.00035,0.00177,99036,175,494742,6238596,62.99,62.97
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,15,5,0.00105,0.00524,98861,518,493010,5743853,58.1,58.08
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,20,5,0.00109,0.00542,98343,533,490382,5250843,53.39,53.37
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,25,5,0.00109,0.00546,97810,534,487715,4760461,48.67,48.65
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,30,5,0.00161,0.00804,97276,782,484425,4272746,43.92,43.9
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,35,5,0.00234,0.01165,96494,1124,479660,3788321,39.26,39.24
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,40,5,0.00336,0.01668,95370,1591,472872,3308661,34.69,34.67
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,45,5,0.00496,0.02448,93779,2296,463155,2835788,30.24,30.22
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,50,5,0.00792,0.03884,91483,3553,448532,2372633,25.94,25.91
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,55,5,0.01213,0.05885,87930,5175,426712,1924101,21.88,21.86
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,60,5,0.018,0.08615,82755,7129,395952,1497388,18.09,18.07
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,65,5,0.02799,0.13081,75626,9893,353398,1101436,14.56,14.54
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,70,5,0.04458,0.20057,65733,13184,295705,748038,11.38,11.35
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,75,5,0.06843,0.29218,52549,15354,224360,452333,8.61,8.59
MYS,0,0,0,0,1,1489.02,2012,2012,4,1,80,99,0.16316,1,37195,37195,227973,227973,6.13,6.1
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,0,1,0.00555,0.00552,100000,552,99485,7660847,76.61,76.95
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,1,4,0.00036,0.00144,99448,143,397437,7561362,76.03,76.37
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,5,5,2e-04,0.00099,99305,98,496280,7163925,72.14,72.48
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,10,5,0.00022,0.00108,99207,107,495768,6667645,67.21,67.55
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,15,5,0.00031,0.00156,99100,155,495112,6171878,62.28,62.6
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,20,5,0.00038,0.00189,98945,187,494258,5676765,57.37,57.7
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,25,5,0.00046,0.00232,98758,229,493218,5182508,52.48,52.8
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,30,5,0.00065,0.00327,98529,322,491840,4689290,47.59,47.92
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,35,5,0.00104,0.00516,98207,507,489768,4197450,42.74,43.07
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,40,5,0.00158,0.00787,97700,769,486578,3707683,37.95,38.28
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,45,5,0.00266,0.01321,96931,1280,481455,3221105,33.23,33.56
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,50,5,0.00444,0.02195,95651,2100,473005,2739650,28.64,28.98
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,55,5,0.0071,0.0349,93551,3265,459592,2266645,24.23,24.57
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,60,5,0.01111,0.05406,90286,4881,439228,1807053,20.01,20.37
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,65,5,0.01768,0.08464,85405,7229,408952,1367825,16.02,16.39
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,70,5,0.03209,0.14855,78176,11613,361848,958873,12.27,12.68
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,75,5,0.05784,0.25266,66563,16818,290770,597025,8.97,9.45
MYS,0,0,0,0,1,1489.02,2012,2012,4,2,80,99,0.16243,1,49745,49745,306255,306255,6.16,6.8
MYS,0,0,0,0,1,1489.03,2013,2013,4,1,0,1,0.00694,0.0069,100000,690,99359,7246789,72.47,72.47
MYS,0,0,0,0,1,1489.03,2013,2013,4,1,1,4,0.00039,0.00155,99310,154,396875,7147431,71.97,71.97
MYS,0,0,0,0,1,1489.03,2013,2013,4,1,5,5,0.00026,0.00128,99156,127,495462,6750555,68.08,68.08
MYS,0,0,0,0,1,1489.03,2013,2013,4,1,10,5,0.00037,0.00183,99029,181,494692,6255093,63.16,63.16
MYS,0,0,0,0,1,1489.03,2013,2013,4,1,15,5,0.00111,0.00551,98848,545,492878,5760400,58.28,58.27
MYS,0,0,0,0,1,1489.03,2013,2013,4,1,20,5,0.00109,0.00541,98303,532,490185,5267523,53.58,53.58
